contact_id,pseudo_patient_id,timestamp,channel,service_line,raw_text,intent,category,journey_stage,root_cause,sentiment,urgency,default_route,safety_sensitive,chatbot_eligible,proactive_candidate,synthetic_issue_pattern,repeat_contact_14d,clean_text,redaction_count,redaction_email,redaction_phone,redaction_date_of_birth,redaction_postcode,redaction_nhs_number_like,redaction_order_reference,redaction_named_person,redaction_gp_surgery,redaction_street_address,text_length,token_count,is_short_text,is_empty_text,predicted_intent,prediction_confidence,prediction_correct,recommended_route,predicted_sentiment,sentiment_confidence
C0002079,P004036,2026-01-11 11:46:56,email,NHS prescription,"Dear team, My medicines have not arrived at all please email jo73@example.com",parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,dear team my medicines have not arrived at all please email [email],1,1,0,0,0,0,0,0,0,0,67,12,False,False,parcel_not_received,0.8791422501613461,True,Human adviser,negative,0.9757169831376654
C0029939,P000378,2026-05-31 16:47:08,phone_transcript,NHS prescription,"please can you help, I have a rash after taking the medicine, what should I do?.",possible_adverse_effect,Safety-sensitive,Urgent support,Possible adverse effect or clinical concern,negative,urgent clinical escalation,Clinical escalation,True,False,False,standard_known_intent,False,please can you help i have a rash after taking the medicine what should i do,0,0,0,0,0,0,0,0,0,0,76,16,False,False,possible_adverse_effect,0.925943570192744,True,Clinical escalation,negative,0.9903631122053892
C0017981,P000048,2026-03-31 13:22:38,phone_transcript,NHS prescription,"please can you help, Why is my prescription still with my GP? please",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,False,please can you help why is my prescription still with my gp please,0,0,0,0,0,0,0,0,0,0,66,13,False,False,waiting_gp_approval,0.8828156050125846,True,Proactive message,negative,0.995482834706828
C0000739,P003756,2026-01-04 15:15:07,phone_transcript,NHS prescription,"right so My GP rejected my repeat request, can you tell me why?",gp_declined_request,GP approval,Await GP approval,GP declined or changed request,negative,standard,Human adviser,False,False,False,standard_known_intent,False,right so my gp rejected my repeat request can you tell me why,0,0,0,0,0,0,0,0,0,0,61,13,False,False,gp_declined_request,0.9110052430078724,True,Human adviser,negative,0.9819586496105996
C0004163,P007274,2026-01-21 14:02:36,email,NHS prescription,"Hi support, pls send me the tracking link for my parcel asap",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hi support please send me the tracking link for my parcel as soon as possible,0,0,0,0,0,0,0,0,0,0,77,15,False,False,delivery_tracking,0.9255775413966696,True,Chatbot or FAQ self-service,neutral,0.6466273136081037
C0025029,P004060,2026-05-06 19:20:18,phone_transcript,NHS prescription,right so Where can I find my Royal Mail tracking number? thanks email pat33@example.com,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so where can i find my royal mail tracking number thanks email [email],1,1,0,0,0,0,0,0,0,0,76,14,False,False,delivery_tracking,0.833881336605495,True,Chatbot or FAQ self-service,neutral,0.5989282918652531
C0016000,P004311,2026-03-21 15:34:49,live_chat,NHS prescription,hi - When will you post my tablets?!!!,not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hi - when will you post my tablets,0,0,0,0,0,0,0,0,0,0,34,8,False,False,not_dispatched,0.9087997880502392,True,Proactive message,negative,0.9924514733692194
C0027604,P005592,2026-05-20 00:04:39,app_review,NHS prescription,Not happy. The app says awaiting GP approval for days,waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,False,not happy the app says awaiting gp approval for days,0,0,0,0,0,0,0,0,0,0,52,10,False,False,waiting_gp_approval,0.8991705424007576,True,Proactive message,negative,0.9969955988474763
C0023335,P002042,2026-04-28 02:33:25,email,NHS prescription,"Dear team, Can you tell me what is happening with my parcel? asap",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,positive,standard,FAQ self-service,False,True,False,standard_known_intent,False,dear team can you tell me what is happening with my parcel as soon as possible,0,0,0,0,0,0,0,0,0,0,78,16,False,False,delivery_delayed,0.367699022330737,False,Human adviser,negative,0.5586779267280038
C0023599,P005006,2026-04-29 12:59:06,email,NHS prescription,Please help. How do I track my medicine delivry?!!!,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,please help how do i track my medicine delivery,0,0,0,0,0,0,0,0,0,0,47,9,False,False,delivery_tracking,0.9388271705781082,True,Chatbot or FAQ self-service,neutral,0.6147828441117934
C0007785,P001148,2026-02-09 06:43:27,phone_transcript,Online Doctor or shop,"please can you help, I returned an item and need a refund update thanks",refund_query,Online Doctor and shop,Shop or Online Doctor,Refund progress query,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please can you help i returned an item and need a refund update thanks,0,0,0,0,0,0,0,0,0,0,70,14,False,False,refund_query,0.9317273093746814,True,Chatbot or FAQ self-service,neutral,0.5346839338559328
C0005798,P001825,2026-01-30 08:48:45,phone_transcript,NHS prescription,hi I am calling because The parcel is missing even though it says delivered,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hi i am calling because the parcel is missing even though it says delivered,0,0,0,0,0,0,0,0,0,0,75,14,False,False,parcel_not_received,0.9169000063796536,True,Human adviser,negative,0.9967090456399332
C0003990,P001528,2026-01-20 17:55:02,live_chat,NHS prescription,hello Please help with my issue thanks,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,neutral,standard,Human adviser,False,False,False,standard_known_intent,True,hello please help with my issue thanks,0,0,0,0,0,0,0,0,0,0,38,7,False,False,unclear_or_out_of_scope,0.911028581773458,True,Human adviser,neutral,0.7040575553649278
C0021955,P004436,2026-04-21 05:50:27,email,NHS prescription,"Dear team, Royal Mail tracking has not moved and my delivry is late!!!",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,dear team royal mail tracking has not moved and my delivery is late,0,0,0,0,0,0,0,0,0,0,67,13,False,False,delivery_delayed,0.9137040863499364,True,Proactive message,negative,0.9859580658099736
C0015345,P005490,2026-03-18 09:00:14,phone_transcript,NHS prescription,hi I am calling because The prescription is ready but has not left the warehouse.,not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hi i am calling because the prescription is ready but has not left the warehouse,0,0,0,0,0,0,0,0,0,0,80,15,False,False,not_dispatched,0.9149573938540232,True,Proactive message,negative,0.9777996861727982
C0021411,P003004,2026-04-18 06:00:30,email,NHS prescription,"Hello, Royal Mail tracking has not moved and my delivery is late. my name is Sam Patel",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,hello royal mail tracking has not moved and my delivery is late [name],1,0,0,0,0,0,0,1,0,0,70,13,False,False,delivery_delayed,0.9096870443804156,True,Proactive message,negative,0.9849505541801856
C0002387,P005270,2026-01-12 22:52:44,phone_transcript,NHS prescription,hello um How do I track my meds delivery?,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,hello um how do i track my medicine delivery,0,0,0,0,0,0,0,0,0,0,44,9,False,False,delivery_tracking,0.9381086952120274,True,Chatbot or FAQ self-service,neutral,0.6569386600358232
C0006724,P003229,2026-02-04 01:31:48,email,NHS prescription,"Hi support, My medicine order has not arrived yet email pat56@example.com",parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,priority,Human adviser,False,False,False,standard_known_intent,False,hi support my medicine order has not arrived yet email [email],1,1,0,0,0,0,0,0,0,0,62,11,False,False,delivery_delayed,0.3200756912967142,False,Human adviser,negative,0.6856875101218509
C0019536,P004041,2026-04-08 15:23:34,email,NHS prescription,"Hello, When will you post my tablets?",not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hello when will you post my tablets,0,0,0,0,0,0,0,0,0,0,35,7,False,False,not_dispatched,0.9400912780479233,True,Proactive message,negative,0.9932701128944808
C0027862,P001362,2026-05-21 06:01:35,phone_transcript,NHS prescription,"please can you help, Where can I find my Royal Mail tracking number? please",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please can you help where can i find my royal mail tracking number please,0,0,0,0,0,0,0,0,0,0,73,14,False,False,delivery_tracking,0.9174617889888128,True,Chatbot or FAQ self-service,neutral,0.6500927957432862
C0023774,P006227,2026-04-30 11:28:47,phone_transcript,NHS prescription,right so The order is stuck at clinical review.,clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,standard,Human adviser,False,False,False,standard_known_intent,False,right so the order is stuck at clinical review,0,0,0,0,0,0,0,0,0,0,46,9,False,False,clinical_review_delay,0.9373389725200784,True,Human adviser,negative,0.995197596482127
C0025976,P004367,2026-05-11 23:02:52,live_chat,NHS prescription,"Why is my prescription still with my GP? Also, The request is missing from my account!!!",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,priority,Proactive message,False,True,True,standard_known_intent,False,why is my prescription still with my gp also the request is missing from my account,0,0,0,0,0,0,0,0,0,0,83,16,False,False,waiting_gp_approval,0.8487186078858645,True,Proactive message,negative,0.99725117265665
C0003605,P001205,2026-01-18 20:32:35,email,NHS prescription,pls help. I have no medicine left and cannot wait for delivery thanks,urgent_ran_out_medicine,Safety-sensitive,Urgent support,Customer reports no medicine remaining,negative,urgent clinical escalation,Clinical escalation,True,False,False,standard_known_intent,False,please help i have no medicine left and cannot wait for delivery thanks,0,0,0,0,0,0,0,0,0,0,71,13,False,False,urgent_ran_out_medicine,0.9376976763660188,True,Clinical escalation,negative,0.9924426437282912
C0029585,P000220,2026-05-29 22:31:50,live_chat,Online Doctor or shop,hello How long does the refund take? please,refund_query,Online Doctor and shop,Shop or Online Doctor,Refund progress query,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hello how long does the refund take please,0,0,0,0,0,0,0,0,0,0,42,8,False,False,refund_query,0.8955335372464912,True,Chatbot or FAQ self-service,neutral,0.6289753541071883
C0013536,P007083,2026-03-09 17:34:51,email,NHS prescription,"Dear team, The parcel is missing even though it says delivered asap",parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,dear team the parcel is missing even though it says delivered as soon as possible,0,0,0,0,0,0,0,0,0,0,81,15,False,False,parcel_not_received,0.9069945382964548,True,Human adviser,negative,0.995286773774836
